X,Y,Z
0.882882845020674,0.997601482932599,0.999601298443573
0.878435350117988,0.999902216021754,0.999509266687945
0.862218424791416,0.995716156642894,0.998376447369644
0.873620599150407,0.999810645721444,0.998904589980457
0.867656985159478,0.999651755733788,0.998572027542845
0.882077015975483,0.99522964865438,0.99954396047394
0.881803508928647,0.996505412034004,0.999516720864099
0.863405708247639,0.999755986398701,0.998223344614834
0.851943466647532,0.998778690047123,0.997253984626658
0.871305712956577,0.9998314865081,0.998990930050508
0.734286057741368,0.99733088952888,0.968864990358095
0.886366413973397,0.999555081060496,0.999692271847062
0.789854381663069,0.453673754646191,0.998334964604448
0.874549386313379,0.999568240652629,0.999102298013038
0.875098244885926,0.987230853049364,0.999709369760536
0.88806504338009,0.999912543847048,0.999603525707307
0.825993889686313,0.999325841055725,0.99957866078632
0.839082400643296,0.99536128159008,0.99953861901191
0.859572397524732,0.999744377402014,0.998139720097701
0.885173922431075,0.999686594996872,0.999698079107383
0.888696828630261,0.99874341842075,0.999688197438603
0.865417201255126,0.999905322688832,0.999599510328707
NA,0.999912803213304,0.999672272340335
0.879403830179389,0.999618705191822,0.999413771610293
0.860836950030689,0.999681314203452,0.999605535496823
0.878243211016746,0.999899121880017,0.999498943692427
0.80879637123935,0.997305199789541,0.995543125108863
0.878936165481158,0.998698907084046,0.999695545389989
0.852023863499469,0.997492215737992,0.999293958966935
0.887359138532182,0.999544978547756,0.99961627356561
0.885722784977038,0.99948187061136,0.999554299705944
0.878071448250245,0.999407391392857,0.99926935210675
0.884044897370743,0.999930047646393,0.999667789627893
0.852767423512993,0.999302677374704,0.999323544703495
0.866798467109917,0.999773662434925,0.999083622758413
0.872017229700739,0.999801377951597,0.998985229087922
0.874733849430309,0.99797082494188,0.999095118602351
0.82311257106231,0.994690441981723,0.992333520980141
0.881673364584285,0.999885763029116,0.999381597278901
0.883597950581656,0.999819977000906,0.999503397038333
NA,0.999674976251548,0.997198026539429
0.765125789437552,0.99813154514805,0.986907062002802
0.884281707320869,0.999725776163057,0.999606651996835
0.868276611375116,0.988984186348731,0.998778643670324
0.844103983876423,0.999359213972305,0.997395131981654
0.855148129056018,0.977416971480821,0.998006319012092
0.888620433924734,0.999905099651062,0.999624596415406
0.890647038434001,0.999881955747207,0.999675732875298
0.890293678981799,0.999913955865851,0.999690540479792
0.876589732130349,0.999787804879529,0.999175180954033
0.882974719400543,0.999860254791655,0.999492386979282
0.883217235175889,0.998468950220075,0.999699701750611
0.892912838157083,0.999855578802393,0.999768077444598
0.841697600843594,0.998585460085224,0.997297584050598
0.887654580091715,0.999781091432783,0.999606891089487
0.886090395370486,0.999901300402095,0.999563641471271
0.879153937207415,0.999897657500977,0.999476421796535
0.85084815205263,0.999604022639097,0.999385681140967
0.865401895139048,0.996913119865937,0.998721102622075
0.891081397493229,0.999750363127942,0.999685899314723
0.88307874369292,0.999589641804064,0.999501741416283
0.878112447547268,0.9878944026314,0.999514457104919
