"X0.882882845020674" "X0.878435350117988" "X0.862218424791416" "X0.873620599150407" "X0.867656985159478" "X0.882077015975483" "X0.881803508928647" "X0.863405708247639" "X0.851943466647532" "X0.871305712956577" "X0.734286057741368" "X0.886366413973397" "X0.789854381663069" "X0.874549386313379" "X0.875098244885926" "X0.88806504338009" "X0.825993889686313" "X0.839082400643296" "X0.859572397524732" "X0.885173922431075" "X0.888696828630261" "X0.865417201255126" "NA." "X0.879403830179389" "X0.860836950030689" "X0.878243211016746" "X0.80879637123935" "X0.878936165481158" "X0.852023863499469" "X0.887359138532182" "X0.885722784977038" "X0.878071448250245" "X0.884044897370743" "X0.852767423512993" "X0.866798467109917" "X0.872017229700739" "X0.874733849430309" "X0.82311257106231" "X0.881673364584285" "X0.883597950581656" "NA..1" "X0.765125789437552" "X0.884281707320869" "X0.868276611375116" "X0.844103983876423" "X0.855148129056018" "X0.888620433924734" "X0.890647038434001" "X0.890293678981799" "X0.876589732130349" "X0.882974719400543" "X0.883217235175889" "X0.892912838157083" "X0.841697600843594" "X0.887654580091715" "X0.886090395370486" "X0.879153937207415" "X0.85084815205263" "X0.865401895139048" "X0.891081397493229" "X0.88307874369292" "X0.878112447547268" "X0.997601482932599" "X0.999902216021754" "X0.995716156642894" "X0.999810645721444" "X0.999651755733788" "X0.99522964865438" "X0.996505412034004" "X0.999755986398701" "X0.998778690047123" "X0.9998314865081" "X0.99733088952888" "X0.999555081060496" "X0.453673754646191" "X0.999568240652629" "X0.987230853049364" "X0.999912543847048" "X0.999325841055725" "X0.99536128159008" "X0.999744377402014" "X0.999686594996872" "X0.99874341842075" "X0.999905322688832" "X0.999912803213304" "X0.999618705191822" "X0.999681314203452" "X0.999899121880017" "X0.997305199789541" "X0.998698907084046" "X0.997492215737992" "X0.999544978547756" "X0.99948187061136" "X0.999407391392857" "X0.999930047646393" "X0.999302677374704" "X0.999773662434925" "X0.999801377951597" "X0.99797082494188" "X0.994690441981723" "X0.999885763029116" "X0.999819977000906" "X0.999674976251548" "X0.99813154514805" "X0.999725776163057" "X0.988984186348731" "X0.999359213972305" "X0.977416971480821" "X0.999905099651062" "X0.999881955747207" "X0.999913955865851" "X0.999787804879529" "X0.999860254791655" "X0.998468950220075" "X0.999855578802393" "X0.998585460085224" "X0.999781091432783" "X0.999901300402095" "X0.999897657500977" "X0.999604022639097" "X0.996913119865937" "X0.999750363127942" "X0.999589641804064" "X0.9878944026314" "X0.999601298443573" "X0.999509266687945" "X0.998376447369644" "X0.998904589980457" "X0.998572027542845" "X0.99954396047394" "X0.999516720864099" "X0.998223344614834" "X0.997253984626658" "X0.998990930050508" "X0.968864990358095" "X0.999692271847062" "X0.998334964604448" "X0.999102298013038" "X0.999709369760536" "X0.999603525707307" "X0.99957866078632" "X0.99953861901191" "X0.998139720097701" "X0.999698079107383" "X0.999688197438603" "X0.999599510328707" "X0.999672272340335" "X0.999413771610293" "X0.999605535496823" "X0.999498943692427" "X0.995543125108863" "X0.999695545389989" "X0.999293958966935" "X0.99961627356561" "X0.999554299705944" "X0.99926935210675" "X0.999667789627893" "X0.999323544703495" "X0.999083622758413" "X0.998985229087922" "X0.999095118602351" "X0.992333520980141" "X0.999381597278901" "X0.999503397038333" "X0.997198026539429" "X0.986907062002802" "X0.999606651996835" "X0.998778643670324" "X0.997395131981654" "X0.998006319012092" "X0.999624596415406" "X0.999675732875298" "X0.999690540479792" "X0.999175180954033" "X0.999492386979282" "X0.999699701750611" "X0.999768077444598" "X0.997297584050598" "X0.999606891089487" "X0.999563641471271" "X0.999476421796535" "X0.999385681140967" "X0.998721102622075" "X0.999685899314723" "X0.999501741416283" "X0.999514457104919" "X460.494638124525" "X463.514013757064" "X465.86028201136" "X465.851207157158" "X463.79743356049" "X462.764223629842" "X458.786372640732" "X464.091328984272" "X464.337950646278" "X465.705499201071" "X463.182170473451" "X465.174092442858" "X450.619360678206" "X463.061089695273" "X452.608135718302" "X465.784388480079" "X465.33075644446" "X465.500830732869" "X465.853553280368" "X465.806711861413" "X464.840537005414" "X459.670119249143" "X465.364829254746" "X465.235632043804" "X465.756217372976" "X462.571237742825" "X465.322392696078" "X464.538431020147" "X465.816166796569" "X462.867269521139" "X462.104608994168" "X461.859362272416" "X460.89750437933" "X465.860412132241" "X465.733119355858" "X460.139736750776" "X458.156612261268" "X456.2840831084" "X465.134216349532" "X462.327060668162" "X465.847153403065" "X465.346585877095" "X465.617725654128" "X455.80399668316" "X465.162318047214" "X452.069458289381" "X465.008097100308" "X465.484034809765" "X465.787514162825" "X464.787903769901" "X465.266036810901" "X465.761860300933" "X457.686121032455" "X465.821641485593" "X465.041290859678" "X465.863498195269" "X462.496619592596" "X464.943995661835" "X462.206553690797" "X465.500941116225" "X463.050207196811" "X463.274560937477" "X464.776771658474" "X464.723653881538" "X467.087220697794" "X467.939033026335" "X466.55953238884" "X466.721505412094" "X463.986925070316" "X466.064129679349" "X467.401695660777" "X467.68325745281" "X465.127651310606" "X467.817098238277" "X461.606570419484" "X466.328649658064" "X460.243477222607" "X467.862271152516" "X465.992947781938" "X467.874203779856" "X467.89307825362" "X467.86959950213" "X467.69450728868" "X460.567696357514" "X467.55811594818" "X467.633427057077" "X467.044293936902" "X464.020351010339" "X465.784617086832" "X467.611042958728" "X467.562847323842" "X465.953237007423" "X465.458897242303" "X465.272377454205" "X461.865663008758" "X467.506473235212" "X467.508854984982" "X461.940977351696" "X462.404951409475" "X461.095239553329" "X467.359282420841" "X464.98396783115" "X467.921608502703" "X466.793575338931" "X467.921989815921" "X461.406643240256" "X467.653076473211" "X458.851915639505" "X467.120426644756" "X467.722094540254" "X467.635143930574" "X465.949045659078" "X466.857376291857" "X467.831765811005" "X460.007626710835" "X467.862415849419" "X467.615349107795" "X467.875442546479" "X463.857245767338" "X465.711857238482" "X465.922951356807" "X467.859168585292" "X466.421601706948" "X467.398572187909" "X381.343771728206" "X382.874445407116" "X385.464311626592" "X385.712165441152" "X383.927452806072" "X383.5203492588" "X380.007228710417" "X383.732706009868" "X384.695064325246" "X385.514317684486" "X382.88264192595" "X385.317188679087" "X374.740859419434" "X383.428189630301" "X374.8280225897" "X385.632716774566" "X384.583383398752" "X385.677252676304" "X385.68108597349" "X385.713693183335" "X385.111371807059" "X378.613227198654" "X385.233354882859" "X385.262481050879" "X385.340556368642" "X382.014764071954" "X384.44377372647" "X384.906990868229" "X385.685988561735" "X383.15644938072" "X382.384111646692" "X382.29768694148" "X380.016025958408" "X385.585944058712" "X385.448866223513" "X379.729683300579" "X378.783931181127" "X377.248773026639" "X385.007688734026" "X382.289607063354" "X385.691388203112" "X384.905300827936" "X385.601113544764" "X377.180380437123" "X385.210579259455" "X373.512209544269" "X384.84179621859" "X385.399957629306" "X385.536084629906" "X384.163790920564" "X384.853873449342" "X385.713607810178" "X377.244507416541" "X385.710725766699" "X385.163481362052" "X385.69654924094" "X381.881339838567" "X384.083152464132" "X382.742007982314" "X385.493331497703" "X383.450797325951" "X384.227761700443"
"1" 0.882882845020674 0.878435350117988 0.862218424791416 0.873620599150407 0.867656985159478 0.882077015975483 0.881803508928647 0.863405708247639 0.851943466647532 0.871305712956577 0.734286057741368 0.886366413973397 0.789854381663069 0.874549386313379 0.875098244885926 0.88806504338009 0.825993889686313 0.839082400643296 0.859572397524732 0.885173922431075 0.888696828630261 0.865417201255126 NA 0.879403830179389 0.860836950030689 0.878243211016746 0.80879637123935 0.878936165481158 0.852023863499469 0.887359138532182 0.885722784977038 0.878071448250245 0.884044897370743 0.852767423512993 0.866798467109917 0.872017229700739 0.874733849430309 0.82311257106231 0.881673364584285 0.883597950581656 NA 0.765125789437552 0.884281707320869 0.868276611375116 0.844103983876423 0.855148129056018 0.888620433924734 0.890647038434001 0.890293678981799 0.876589732130349 0.882974719400543 0.883217235175889 0.892912838157083 0.841697600843594 0.887654580091715 0.886090395370486 0.879153937207415 0.85084815205263 0.865401895139048 0.891081397493229 0.88307874369292 0.878112447547268 0.997601482932599 0.999902216021754 0.995716156642894 0.999810645721444 0.999651755733788 0.99522964865438 0.996505412034004 0.999755986398701 0.998778690047123 0.9998314865081 0.99733088952888 0.999555081060496 0.453673754646191 0.999568240652629 0.987230853049364 0.999912543847048 0.999325841055725 0.99536128159008 0.999744377402014 0.999686594996872 0.99874341842075 0.999905322688832 0.999912803213304 0.999618705191822 0.999681314203452 0.999899121880017 0.997305199789541 0.998698907084046 0.997492215737992 0.999544978547756 0.99948187061136 0.999407391392857 0.999930047646393 0.999302677374704 0.999773662434925 0.999801377951597 0.99797082494188 0.994690441981723 0.999885763029116 0.999819977000906 0.999674976251548 0.99813154514805 0.999725776163057 0.988984186348731 0.999359213972305 0.977416971480821 0.999905099651062 0.999881955747207 0.999913955865851 0.999787804879529 0.999860254791655 0.998468950220075 0.999855578802393 0.998585460085224 0.999781091432783 0.999901300402095 0.999897657500977 0.999604022639097 0.996913119865937 0.999750363127942 0.999589641804064 0.9878944026314 0.999601298443573 0.999509266687945 0.998376447369644 0.998904589980457 0.998572027542845 0.99954396047394 0.999516720864099 0.998223344614834 0.997253984626658 0.998990930050508 0.968864990358095 0.999692271847062 0.998334964604448 0.999102298013038 0.999709369760536 0.999603525707307 0.99957866078632 0.99953861901191 0.998139720097701 0.999698079107383 0.999688197438603 0.999599510328707 0.999672272340335 0.999413771610293 0.999605535496823 0.999498943692427 0.995543125108863 0.999695545389989 0.999293958966935 0.99961627356561 0.999554299705944 0.99926935210675 0.999667789627893 0.999323544703495 0.999083622758413 0.998985229087922 0.999095118602351 0.992333520980141 0.999381597278901 0.999503397038333 0.997198026539429 0.986907062002802 0.999606651996835 0.998778643670324 0.997395131981654 0.998006319012092 0.999624596415406 0.999675732875298 0.999690540479792 0.999175180954033 0.999492386979282 0.999699701750611 0.999768077444598 0.997297584050598 0.999606891089487 0.999563641471271 0.999476421796535 0.999385681140967 0.998721102622075 0.999685899314723 0.999501741416283 0.999514457104919 460.494638124525 463.514013757064 465.86028201136 465.851207157158 463.79743356049 462.764223629842 458.786372640732 464.091328984272 464.337950646278 465.705499201071 463.182170473451 465.174092442858 450.619360678206 463.061089695273 452.608135718302 465.784388480079 465.33075644446 465.500830732869 465.853553280368 465.806711861413 464.840537005414 459.670119249143 465.364829254746 465.235632043804 465.756217372976 462.571237742825 465.322392696078 464.538431020147 465.816166796569 462.867269521139 462.104608994168 461.859362272416 460.89750437933 465.860412132241 465.733119355858 460.139736750776 458.156612261268 456.2840831084 465.134216349532 462.327060668162 465.847153403065 465.346585877095 465.617725654128 455.80399668316 465.162318047214 452.069458289381 465.008097100308 465.484034809765 465.787514162825 464.787903769901 465.266036810901 465.761860300933 457.686121032455 465.821641485593 465.041290859678 465.863498195269 462.496619592596 464.943995661835 462.206553690797 465.500941116225 463.050207196811 463.274560937477 464.776771658474 464.723653881538 467.087220697794 467.939033026335 466.55953238884 466.721505412094 463.986925070316 466.064129679349 467.401695660777 467.68325745281 465.127651310606 467.817098238277 461.606570419484 466.328649658064 460.243477222607 467.862271152516 465.992947781938 467.874203779856 467.89307825362 467.86959950213 467.69450728868 460.567696357514 467.55811594818 467.633427057077 467.044293936902 464.020351010339 465.784617086832 467.611042958728 467.562847323842 465.953237007423 465.458897242303 465.272377454205 461.865663008758 467.506473235212 467.508854984982 461.940977351696 462.404951409475 461.095239553329 467.359282420841 464.98396783115 467.921608502703 466.793575338931 467.921989815921 461.406643240256 467.653076473211 458.851915639505 467.120426644756 467.722094540254 467.635143930574 465.949045659078 466.857376291857 467.831765811005 460.007626710835 467.862415849419 467.615349107795 467.875442546479 463.857245767338 465.711857238482 465.922951356807 467.859168585292 466.421601706948 467.398572187909 381.343771728206 382.874445407116 385.464311626592 385.712165441152 383.927452806072 383.5203492588 380.007228710417 383.732706009868 384.695064325246 385.514317684486 382.88264192595 385.317188679087 374.740859419434 383.428189630301 374.8280225897 385.632716774566 384.583383398752 385.677252676304 385.68108597349 385.713693183335 385.111371807059 378.613227198654 385.233354882859 385.262481050879 385.340556368642 382.014764071954 384.44377372647 384.906990868229 385.685988561735 383.15644938072 382.384111646692 382.29768694148 380.016025958408 385.585944058712 385.448866223513 379.729683300579 378.783931181127 377.248773026639 385.007688734026 382.289607063354 385.691388203112 384.905300827936 385.601113544764 377.180380437123 385.210579259455 373.512209544269 384.84179621859 385.399957629306 385.536084629906 384.163790920564 384.853873449342 385.713607810178 377.244507416541 385.710725766699 385.163481362052 385.69654924094 381.881339838567 384.083152464132 382.742007982314 385.493331497703 383.450797325951 384.227761700443
